Brand,Model,Fuel_Type,Transmission,Body_Type,Color,Price_INR,Engine_Size,Horsepower,Top_Speed,Customisable_Interiors,Mileage_kmpl,Units_Sold,Profitability
Ford,FOR850,Petrol,Manual,SUV,Grey,1605000.0,2.7,91,204,Yes,12.5,604,1
Honda,HON330,Petrol,Automatic,Hatchback,Blue,1837000.0,1.4,118,208,No,17.6,475,1
BMW,BMW430,Petrol,Manual,SUV,Black,8943000.0,4.1,371,249,Yes,15.1,225,1
Maruti Suzuki,MAR456,Electric,Manual,Coupe,Silver,1887000.0,1.1,70,170,No,37.3,763,1
Tata,TAT997,Petrol,Manual,Pickup,Blue,1092000.0,1.6,82,120,No,12.2,518,1
Maruti Suzuki,MAR183,Hybrid,Manual,Sedan,Red,1027000.0,1.1,116,127,No,26.7,510,1
Kia,KIA854,Petrol,Manual,SUV,White,3638000.0,1.6,124,185,Yes,16.1,760,1
Kia,KIA924,Hybrid,Automatic,Sedan,Silver,4062000.0,1.3,211,158,No,23.7,507,1
Mahindra,MAH529,Diesel,Manual,SUV,Black,1786000.0,2.2,218,147,Yes,14.2,177,1
Hyundai,HYU285,Petrol,Automatic,Sedan,White,4288000.0,3.0,223,186,Yes,16.1,510,1
BMW,BMW870,Hybrid,Manual,Hatchback,Black,9151000.0,4.0,300,247,Yes,29.7,211,1
Audi,AUD502,Electric,Automatic,Hatchback,Blue,11596000.0,4.6,376,229,No,29.2,361,1
Audi,AUD173,Diesel,Manual,Hatchback,Blue,15600000.0,3.7,300,240,Yes,15.2,180,0
Tata,TAT356,Diesel,Manual,Pickup,Green,1445000.0,1.0,87,153,Yes,15.9,814,1
Toyota,TOY149,Petrol,Automatic,SUV,Grey,4127000.0,1.9,231,172,No,17.6,405,1
Hyundai,HYU778,Diesel,Manual,Coupe,Grey,2773000.0,1.4,148,190,No,16.2,690,1
Toyota,TOY240,Petrol,Manual,Coupe,Grey,3507000.0,2.8,230,212,Yes,13.9,538,1
Audi,AUD331,Petrol,Manual,SUV,Black,6930000.0,3.9,183,197,No,16.7,183,1
BMW,BMW719,Diesel,Automatic,Coupe,White,11553000.0,3.5,358,228,No,14.2,310,1
Maruti Suzuki,MAR909,Petrol,Manual,Coupe,Green,638000.0,1.7,97,124,No,18.0,890,1
Kia,KIA420,Diesel,Manual,Coupe,Green,2865000.0,1.7,179,221,No,19.4,219,1
Audi,AUD998,Petrol,Manual,Sedan,Green,8456000.0,4.6,408,192,No,12.5,409,1
BMW,BMW461,Petrol,Manual,Pickup,White,13900000.0,4.2,227,226,Yes,14.2,121,0
Honda,HON584,Electric,Automatic,Hatchback,Red,3299000.0,3.1,169,163,No,38.3,275,1
Kia,KIA195,Petrol,Manual,Pickup,White,1814000.0,3.0,215,160,Yes,13.6,374,1
Toyota,TOY495,Petrol,Manual,Pickup,Green,1695000.0,3.2,145,167,Yes,17.1,555,1
Maruti Suzuki,MAR748,Hybrid,Manual,Hatchback,Red,1596000.0,1.4,68,153,No,26.3,592,1
BMW,BMW577,Petrol,Manual,SUV,Green,13072000.0,2.2,421,202,No,17.1,421,1
Mercedes,MER303,Petrol,Manual,Hatchback,Black,18295000.0,4.4,352,229,No,19.4,264,1
Mahindra,MAH657,Hybrid,Automatic,Coupe,Red,3129000.0,1.5,165,201,Yes,24.3,481,1
Maruti Suzuki,MAR956,Petrol,Manual,Hatchback,Green,1514000.0,1.1,61,143,No,14.6,706,1
Honda,HON645,Petrol,Manual,Pickup,Grey,3275000.0,2.0,118,189,Yes,17.3,430,1
Mercedes,MER533,Hybrid,Manual,SUV,Grey,9315000.0,2.6,187,198,Yes,24.6,270,1
BMW,BMW615,Diesel,Automatic,Pickup,Red,12672000.0,4.4,448,230,Yes,17.8,307,1
Toyota,TOY506,Petrol,Automatic,SUV,Black,3712000.0,2.0,91,218,No,15.9,490,1
Mercedes,MER957,Petrol,Automatic,Coupe,Green,10636000.0,3.6,325,226,Yes,12.9,282,1
Audi,AUD960,Diesel,Automatic,Coupe,Blue,10571000.0,2.4,273,222,Yes,17.7,282,1
Mahindra,MAH416,Hybrid,Manual,SUV,Silver,2824000.0,3.5,93,164,Yes,22.8,453,1
Ford,FOR446,Diesel,Manual,Pickup,Grey,2254000.0,1.7,132,160,Yes,16.0,590,1
Mercedes,MER116,Petrol,Manual,Pickup,Black,11747000.0,2.6,398,213,No,13.2,30,0
Honda,HON661,Petrol,Automatic,SUV,Grey,2172000.0,3.0,202,180,Yes,14.4,773,1
Mercedes,MER343,Petrol,Manual,Coupe,Grey,15503000.0,3.7,254,205,Yes,13.4,106,0
Tata,TAT727,Diesel,Manual,SUV,Grey,1579000.0,1.2,88,161,Yes,14.5,628,1
Audi,AUD102,Petrol,Automatic,Hatchback,Black,12544000.0,4.7,366,205,Yes,18.4,517,1
Audi,AUD220,Diesel,Manual,Pickup,Black,16009000.0,4.4,353,206,Yes,14.8,119,0
Mercedes,MER757,Diesel,Manual,Coupe,Silver,15311000.0,3.1,350,259,No,16.2,254,1
Ford,FOR737,Petrol,Manual,Sedan,Black,3657000.0,2.6,130,145,No,18.7,183,1
Mercedes,MER992,Hybrid,Automatic,Hatchback,Black,14144000.0,2.6,224,192,Yes,27.3,53,0
Mercedes,MER940,Petrol,Manual,Sedan,Grey,14380000.0,3.2,216,221,Yes,13.7,30,0
Honda,HON591,Petrol,Automatic,Pickup,Black,3323000.0,1.6,128,160,Yes,19.6,414,1
Toyota,TOY644,Petrol,Manual,Hatchback,Green,3077000.0,1.5,104,207,No,18.4,243,1
Kia,KIA516,Diesel,Manual,Coupe,Blue,3230000.0,2.6,239,191,No,16.1,438,1
Toyota,TOY881,Diesel,Automatic,Coupe,White,1799000.0,2.2,122,238,Yes,14.0,136,1
Audi,AUD147,Petrol,Automatic,SUV,Black,15371000.0,4.3,195,184,Yes,16.4,30,0
Mercedes,MER362,Hybrid,Automatic,Pickup,Red,10891000.0,2.8,394,189,Yes,29.7,214,1
Honda,HON138,Petrol,Manual,Pickup,White,2188000.0,2.9,147,143,No,19.0,154,1
Maruti Suzuki,MAR694,Diesel,Automatic,Pickup,Grey,2209000.0,1.6,108,127,No,14.2,633,1
Toyota,TOY541,Petrol,Manual,Pickup,Black,2573000.0,1.2,150,140,Yes,13.9,387,1
Honda,HON239,Diesel,Automatic,Hatchback,White,2470000.0,1.9,95,149,Yes,16.4,330,1
Mercedes,MER260,Diesel,Automatic,Sedan,Grey,11847000.0,2.5,212,238,Yes,14.7,445,1
Maruti Suzuki,MAR183,Diesel,Automatic,Pickup,Silver,1357000.0,1.9,85,120,Yes,19.5,549,1
Hyundai,HYU954,Petrol,Automatic,Sedan,Blue,3194000.0,2.1,213,214,Yes,12.7,250,1
Tata,TAT742,Petrol,Manual,SUV,Silver,1726000.0,1.1,64,177,No,15.9,534,1
Audi,AUD796,Hybrid,Manual,Hatchback,Silver,9067000.0,3.4,348,240,Yes,20.0,77,0
Audi,AUD964,Diesel,Manual,SUV,Green,6684000.0,2.3,206,246,Yes,19.5,361,1
Honda,HON986,Petrol,Automatic,Coupe,Grey,3313000.0,1.3,109,202,No,18.7,643,1
Hyundai,HYU297,Diesel,Manual,Sedan,Black,2776000.0,2.4,126,191,No,19.1,710,1
Mahindra,MAH751,Petrol,Automatic,SUV,White,2633000.0,3.0,165,167,No,15.4,69,1
Toyota,TOY657,Petrol,Manual,Coupe,Grey,2031000.0,3.2,243,213,Yes,13.8,313,1
Honda,HON727,Diesel,Automatic,SUV,Black,2119000.0,1.3,232,203,No,18.6,748,1
Mahindra,MAH295,Diesel,Automatic,SUV,White,3009000.0,2.9,182,169,Yes,18.7,409,1
Toyota,TOY793,Diesel,Automatic,SUV,Grey,3765000.0,3.2,168,154,Yes,18.1,522,1
Maruti Suzuki,MAR443,Electric,Manual,Coupe,White,2078000.0,1.3,106,136,Yes,39.1,702,1
Hyundai,HYU976,Petrol,Automatic,Pickup,Red,4430000.0,3.1,232,212,No,12.4,821,1
Mercedes,MER849,Petrol,Manual,Sedan,Silver,8627000.0,4.5,435,201,Yes,12.1,47,0
Maruti Suzuki,MAR363,Diesel,Automatic,Coupe,Silver,1663000.0,1.0,72,173,No,13.2,368,1
Ford,FOR784,Diesel,Automatic,SUV,Silver,3747000.0,2.0,196,145,Yes,14.3,514,1
Maruti Suzuki,MAR956,Petrol,Manual,Hatchback,Blue,1444000.0,1.0,108,123,Yes,19.5,565,1
Audi,AUD646,Electric,Manual,Pickup,White,7466000.0,3.5,199,219,Yes,32.5,180,1
Hyundai,HYU824,Petrol,Manual,Coupe,Silver,4547000.0,3.0,191,220,No,17.6,536,1
Honda,HON267,Petrol,Manual,SUV,Red,2016000.0,3.3,135,192,No,16.9,581,1
Audi,AUD605,Petrol,Manual,Hatchback,Green,10036000.0,4.2,341,185,Yes,15.3,297,1
Mercedes,MER973,Diesel,Automatic,SUV,Green,14717000.0,2.9,310,214,No,16.9,30,0
Honda,HON449,Petrol,Manual,Hatchback,Blue,2400000.0,3.3,91,149,Yes,17.9,475,1
Maruti Suzuki,MAR106,Diesel,Automatic,Sedan,Blue,1075000.0,1.7,109,135,Yes,13.5,547,1
Maruti Suzuki,MAR750,Electric,Manual,Sedan,Blue,1105000.0,1.9,106,120,No,38.1,537,1
Tata,TAT449,Petrol,Automatic,Pickup,Blue,719000.0,1.7,69,123,Yes,18.1,856,1
Audi,AUD981,Diesel,Manual,Sedan,Blue,10170000.0,2.2,379,237,Yes,12.3,131,0
Tata,TAT373,Diesel,Manual,Hatchback,Grey,1230000.0,1.6,96,154,No,17.5,485,1
BMW,BMW315,Hybrid,Manual,Hatchback,Black,13197000.0,4.1,339,207,No,26.2,309,1
Honda,HON581,Petrol,Manual,SUV,Blue,3323000.0,2.5,122,180,No,19.1,507,1
Toyota,TOY837,Petrol,Manual,Coupe,Red,3268000.0,1.6,163,187,No,18.5,483,1
BMW,BMW171,Diesel,Automatic,Pickup,Green,10513000.0,4.3,399,242,Yes,18.0,551,1
Honda,HON699,Hybrid,Automatic,Pickup,White,2071000.0,1.6,110,154,No,29.3,648,1
BMW,BMW711,Petrol,Automatic,Hatchback,Red,7634000.0,4.2,229,248,No,14.9,30,0
BMW,BMW535,Petrol,Manual,SUV,Blue,15455000.0,2.7,404,225,Yes,13.8,30,0
BMW,BMW415,Petrol,Manual,Pickup,Green,6610000.0,4.3,239,242,Yes,13.0,479,1
Mercedes,MER220,Petrol,Manual,Pickup,White,13962000.0,2.9,416,233,Yes,16.1,338,1
Kia,KIA787,Petrol,Manual,Hatchback,Red,3618000.0,2.5,241,211,Yes,13.9,284,1
Tata,TAT302,Petrol,Manual,Sedan,Red,1168000.0,1.5,109,139,No,14.5,521,1
Toyota,TOY379,Petrol,Manual,Coupe,Green,3868000.0,1.4,178,215,Yes,12.5,367,1
Audi,AUD254,Petrol,Manual,Pickup,Blue,7508000.0,3.4,344,228,Yes,16.4,136,1
Hyundai,HYU807,Hybrid,Manual,SUV,Green,2252000.0,1.5,129,173,No,29.2,491,1
Hyundai,HYU221,Petrol,Automatic,Sedan,Black,4188000.0,2.8,244,155,Yes,12.1,350,1
Tata,TAT743,Petrol,Automatic,Sedan,Grey,1059000.0,1.1,92,173,No,17.5,496,1
Audi,AUD665,Diesel,Manual,Pickup,Grey,19476000.0,4.2,448,240,Yes,15.3,382,1
Mahindra,MAH950,Diesel,Automatic,Coupe,Black,3581000.0,2.3,127,196,Yes,15.2,393,1
Mercedes,MER390,Petrol,Automatic,Coupe,White,11477000.0,3.2,245,223,No,17.3,200,1
Toyota,TOY538,Petrol,Automatic,Pickup,Red,3982000.0,2.1,178,196,Yes,12.5,595,1
Tata,TAT591,Diesel,Manual,Pickup,Green,1577000.0,1.1,74,160,No,14.2,373,1
Tata,TAT220,Petrol,Manual,SUV,Blue,1739000.0,1.0,71,136,Yes,19.4,541,1
Kia,KIA961,Petrol,Automatic,Pickup,White,3209000.0,3.1,226,171,No,20.0,381,1
Kia,KIA376,Diesel,Automatic,Coupe,White,4800000.0,3.4,228,234,No,19.6,560,1
Ford,FOR435,Petrol,Manual,SUV,Blue,2335000.0,2.9,215,197,No,18.8,290,1
Hyundai,HYU786,Petrol,Automatic,Pickup,Silver,2527000.0,2.5,91,151,Yes,17.2,346,1
Mahindra,MAH582,Electric,Manual,Hatchback,Red,2195000.0,2.0,204,188,Yes,26.0,341,1
BMW,BMW873,Hybrid,Manual,Coupe,Green,14376000.0,2.8,361,214,No,30.0,276,1
Ford,FOR124,Petrol,Automatic,Pickup,Green,2525000.0,1.4,94,169,No,18.4,303,1
Hyundai,HYU386,Petrol,Manual,Hatchback,Red,1695000.0,2.8,194,161,Yes,12.6,512,1
Maruti Suzuki,MAR789,Hybrid,Manual,SUV,White,776000.0,1.7,73,148,No,20.5,677,1
Mercedes,MER641,Electric,Manual,Coupe,Blue,19095000.0,3.3,449,246,No,30.2,162,0
Audi,AUD956,Petrol,Automatic,SUV,Black,10783000.0,2.2,437,185,No,18.2,341,1
Honda,HON300,Diesel,Automatic,SUV,Silver,2471000.0,1.3,90,214,Yes,17.9,359,1
Kia,KIA566,Hybrid,Manual,SUV,Grey,2332000.0,2.8,187,198,No,23.7,625,1
Ford,FOR682,Diesel,Manual,Sedan,Grey,3677000.0,1.4,102,213,Yes,17.2,520,1
Audi,AUD720,Hybrid,Manual,Sedan,Grey,10147000.0,2.1,355,197,No,21.2,137,0
Hyundai,HYU215,Petrol,Manual,SUV,Red,1957000.0,2.3,97,210,Yes,16.5,703,1
BMW,BMW255,Hybrid,Manual,Hatchback,Green,14529000.0,3.8,234,187,Yes,28.6,79,0
Toyota,TOY298,Hybrid,Manual,Sedan,Black,1947000.0,1.2,192,152,Yes,29.9,443,1
Maruti Suzuki,MAR933,Petrol,Manual,Hatchback,Grey,1994000.0,1.5,107,158,No,12.2,746,1
BMW,BMW358,Petrol,Manual,Coupe,Grey,20239000.0,4.6,437,287,Yes,15.3,166,0
Kia,KIA153,Diesel,Manual,Coupe,Grey,1775000.0,1.7,178,227,Yes,14.5,273,1
Hyundai,HYU719,Hybrid,Automatic,Coupe,Green,3123000.0,2.0,201,249,No,26.9,544,1
Mercedes,MER778,Petrol,Manual,Sedan,Silver,16464000.0,3.6,436,183,No,14.3,94,0
Mercedes,MER420,Petrol,Automatic,Coupe,Silver,9016000.0,4.3,321,216,No,14.3,224,1
Mahindra,MAH165,Diesel,Manual,SUV,Green,2353000.0,1.6,169,164,Yes,16.5,301,1
Tata,TAT887,Electric,Automatic,SUV,Silver,1432000.0,1.7,114,132,Yes,37.3,478,1
Mercedes,MER402,Diesel,Automatic,Coupe,Silver,8094000.0,4.5,369,225,Yes,15.6,275,1
Mercedes,MER813,Petrol,Manual,SUV,Black,12106000.0,2.5,373,228,Yes,19.1,481,1
Honda,HON387,Diesel,Automatic,Sedan,Black,3302000.0,1.8,211,192,Yes,18.7,705,1
Mahindra,MAH601,Petrol,Manual,SUV,Grey,3729000.0,2.7,115,213,Yes,14.9,285,1
Honda,HON977,Diesel,Manual,Hatchback,White,2174000.0,3.2,217,202,No,12.7,517,1
Ford,FOR120,Diesel,Manual,Sedan,Blue,4245000.0,2.6,165,213,Yes,17.3,358,1
BMW,BMW588,Petrol,Manual,Sedan,Grey,13924000.0,4.7,255,235,No,18.4,83,0
Audi,AUD344,Petrol,Manual,Sedan,Silver,6569000.0,2.1,336,235,No,16.4,318,1
Ford,FOR750,Diesel,Automatic,Hatchback,Black,2805000.0,1.3,104,198,Yes,18.1,525,1
BMW,BMW950,Petrol,Automatic,Sedan,Silver,12767000.0,3.8,345,187,No,17.3,617,1
Mercedes,MER735,Petrol,Automatic,SUV,Grey,12715000.0,4.3,266,206,No,15.1,122,0
Maruti Suzuki,MAR974,Diesel,Automatic,Pickup,Black,1759000.0,1.4,70,178,Yes,15.9,647,1
Tata,TAT838,Petrol,Automatic,Hatchback,Black,1815000.0,1.5,98,130,Yes,14.9,390,1
Tata,TAT250,Diesel,Automatic,Hatchback,Red,847000.0,1.4,93,146,Yes,16.7,198,1
Audi,AUD625,Petrol,Automatic,SUV,Blue,6524000.0,2.8,234,229,Yes,18.6,252,1
Mercedes,MER745,Diesel,Manual,Pickup,Red,14071000.0,3.9,263,229,No,16.8,200,0
Ford,FOR275,Diesel,Manual,Pickup,Silver,3498000.0,3.1,236,215,Yes,16.6,224,1
Honda,HON980,Petrol,Automatic,Hatchback,Green,3158000.0,1.4,168,211,No,15.6,223,1
BMW,BMW762,Diesel,Manual,Pickup,Black,9512000.0,3.0,266,186,No,19.1,189,1
Hyundai,HYU269,Petrol,Automatic,Pickup,Red,3746000.0,2.6,187,171,Yes,18.6,585,1
Kia,KIA307,Petrol,Manual,Pickup,Silver,2465000.0,3.3,196,169,Yes,15.3,265,1
Mahindra,MAH791,Diesel,Manual,Pickup,Grey,3479000.0,1.5,231,140,No,19.8,378,1
Toyota,TOY894,Diesel,Manual,Coupe,Red,1580000.0,2.2,190,184,Yes,15.5,292,1
Tata,TAT701,Diesel,Automatic,Sedan,Silver,1086000.0,1.5,90,167,No,13.0,473,1
Kia,KIA736,Diesel,Automatic,Pickup,Black,4613000.0,3.2,179,211,Yes,18.4,235,1
BMW,BMW192,Diesel,Automatic,Pickup,Red,7865000.0,2.5,261,195,No,17.0,513,1
Maruti Suzuki,MAR615,Hybrid,Manual,SUV,Red,932000.0,1.8,86,148,No,30.0,827,1
Kia,KIA258,Hybrid,Manual,Sedan,Green,2324000.0,2.1,198,210,Yes,21.3,403,1
Kia,KIA945,Diesel,Manual,Sedan,Red,2698000.0,1.9,198,159,Yes,15.1,379,1
Mercedes,MER278,Petrol,Manual,Coupe,Red,15157000.0,3.8,205,239,Yes,17.0,516,1
Audi,AUD474,Petrol,Manual,Hatchback,Grey,16222000.0,3.4,446,244,Yes,12.5,213,0
Maruti Suzuki,MAR850,Petrol,Automatic,Pickup,Grey,972000.0,1.3,71,138,Yes,15.4,287,1
Hyundai,HYU175,Diesel,Manual,Coupe,Blue,4197000.0,1.4,238,186,Yes,17.0,515,1
Audi,AUD778,Diesel,Automatic,Coupe,White,8569000.0,4.5,196,314,No,12.4,216,1
Hyundai,HYU815,Petrol,Manual,Hatchback,Black,4162000.0,3.4,158,200,Yes,17.8,310,1
Maruti Suzuki,MAR746,Petrol,Manual,SUV,Black,1505000.0,1.7,62,146,Yes,18.3,760,1
Audi,AUD820,Petrol,Automatic,Pickup,Green,15670000.0,4.6,215,197,Yes,12.2,238,1
Honda,HON159,Diesel,Manual,Sedan,Red,4042000.0,1.7,148,161,Yes,12.3,383,1
Honda,HON131,Petrol,Automatic,Coupe,Green,3061000.0,3.4,201,229,No,15.6,410,1
BMW,BMW856,Petrol,Manual,Hatchback,Red,18476000.0,4.7,439,186,Yes,19.0,173,0
Audi,AUD877,Hybrid,Manual,Sedan,Blue,10492000.0,4.0,341,187,No,27.8,44,0
BMW,BMW783,Diesel,Manual,SUV,Blue,9312000.0,2.0,291,216,No,12.6,30,0
Maruti Suzuki,MAR666,Diesel,Automatic,Coupe,Blue,1421000.0,1.5,62,138,No,13.0,784,1
Tata,TAT735,Petrol,Manual,SUV,Black,1517000.0,1.9,119,176,No,19.9,598,1
Tata,TAT945,Diesel,Manual,Pickup,Red,1886000.0,1.4,88,135,Yes,14.3,438,1
Mercedes,MER666,Diesel,Automatic,Sedan,Silver,17789000.0,4.7,231,199,No,12.9,477,1
Audi,AUD574,Petrol,Manual,Pickup,Silver,14876000.0,2.6,432,216,No,12.7,324,1
Ford,FOR873,Diesel,Manual,SUV,Silver,2673000.0,2.6,146,195,No,19.1,447,1
Mahindra,MAH300,Petrol,Automatic,Sedan,Green,2813000.0,1.8,162,163,No,19.5,485,1
BMW,BMW603,Petrol,Manual,Coupe,Green,16212000.0,2.5,402,284,Yes,19.8,514,1
Tata,TAT653,Petrol,Automatic,Coupe,Blue,1303000.0,1.1,62,127,No,14.4,456,1
Mahindra,MAH878,Petrol,Automatic,Coupe,Silver,2466000.0,2.9,204,247,No,14.5,323,1
Hyundai,HYU594,Hybrid,Automatic,SUV,Black,3192000.0,2.7,202,153,No,27.5,641,1
Honda,HON455,Hybrid,Manual,Hatchback,White,4411000.0,3.5,235,194,Yes,27.1,528,1
Mahindra,MAH749,Diesel,Automatic,Sedan,Silver,1860000.0,3.1,130,185,Yes,15.2,395,1
Ford,FOR319,Petrol,Automatic,Sedan,Black,2542000.0,1.9,226,201,No,16.2,512,1
Honda,HON924,Diesel,Manual,Hatchback,Green,3366000.0,3.4,146,218,No,14.4,124,1
Tata,TAT798,Hybrid,Automatic,Hatchback,Green,733000.0,1.2,85,158,No,25.2,652,1
Hyundai,HYU149,Petrol,Manual,Coupe,Black,4523000.0,3.1,206,246,Yes,16.7,246,1
Mercedes,MER352,Petrol,Manual,Pickup,Silver,5371000.0,2.9,268,218,No,19.2,128,1
Kia,KIA355,Petrol,Manual,Sedan,Silver,3427000.0,2.7,248,142,Yes,15.7,440,1
Ford,FOR504,Diesel,Manual,SUV,Red,4870000.0,3.4,142,140,No,16.7,291,1
Mahindra,MAH948,Electric,Manual,Hatchback,Grey,4237000.0,2.0,187,197,No,30.2,422,1
Honda,HON842,Diesel,Manual,Coupe,Green,2666000.0,2.3,223,187,No,17.1,542,1
Kia,KIA751,Petrol,Automatic,Hatchback,White,4548000.0,2.6,191,187,Yes,17.8,633,1
BMW,BMW917,Petrol,Manual,Hatchback,Green,7377000.0,4.7,191,224,Yes,16.9,186,1
Honda,HON981,Diesel,Manual,Pickup,Black,4231000.0,3.2,100,163,Yes,19.1,349,1
BMW,BMW901,Petrol,Manual,Hatchback,Red,9201000.0,5.0,249,231,No,15.3,189,1
Audi,AUD912,Diesel,Automatic,Sedan,Silver,13432000.0,3.0,343,194,No,15.6,159,0
Kia,KIA695,Electric,Automatic,Pickup,Red,2777000.0,2.1,121,176,No,35.4,274,1
Mercedes,MER204,Petrol,Automatic,SUV,Green,5713000.0,2.4,247,193,Yes,13.7,87,1
Hyundai,HYU260,Diesel,Manual,Sedan,Black,1908000.0,1.9,110,162,No,17.5,452,1
Kia,KIA522,Hybrid,Manual,Pickup,Black,1746000.0,2.3,224,144,No,25.4,272,1
Kia,KIA263,Petrol,Automatic,Sedan,Grey,3774000.0,2.6,230,209,No,12.5,560,1
Kia,KIA477,Hybrid,Automatic,Pickup,Black,4490000.0,3.1,118,162,Yes,27.6,178,1
Maruti Suzuki,MAR795,Petrol,Automatic,Pickup,Silver,1371000.0,1.5,96,126,No,18.8,585,1
Honda,HON110,Diesel,Automatic,SUV,Grey,3321000.0,2.7,120,149,No,12.2,618,1
Mercedes,MER497,Petrol,Automatic,SUV,White,14171000.0,3.0,203,212,No,12.6,196,0
Hyundai,HYU737,Hybrid,Manual,Coupe,White,3147000.0,2.5,195,226,Yes,24.3,420,1
Maruti Suzuki,MAR909,Petrol,Manual,Pickup,Green,1586000.0,1.3,86,143,Yes,14.6,577,1
BMW,BMW617,Electric,Automatic,Pickup,Silver,11367000.0,3.6,270,248,Yes,33.4,235,1
Honda,HON829,Petrol,Manual,Hatchback,Silver,4022000.0,2.5,120,217,No,19.1,207,1
Audi,AUD684,Diesel,Automatic,Sedan,Black,8224000.0,4.4,198,224,No,17.1,222,1
BMW,BMW767,Petrol,Manual,Coupe,Red,8735000.0,4.1,370,242,No,15.9,263,1
BMW,BMW576,Hybrid,Manual,SUV,Grey,11629000.0,3.2,220,249,Yes,25.3,440,1
Ford,FOR451,Petrol,Automatic,Sedan,Blue,2659000.0,2.8,189,158,No,19.0,375,1
Kia,KIA612,Petrol,Manual,Coupe,Red,2941000.0,1.9,222,225,Yes,18.1,247,1
Maruti Suzuki,MAR296,Petrol,Manual,Sedan,Silver,1318000.0,1.9,80,151,Yes,19.5,586,1
Honda,HON204,Petrol,Automatic,Pickup,Silver,2786000.0,1.8,159,174,Yes,12.3,683,1
Honda,HON805,Diesel,Manual,Coupe,Red,2908000.0,2.3,196,216,Yes,18.9,269,1
Mahindra,MAH800,Petrol,Manual,Coupe,Grey,2912000.0,1.7,152,228,No,15.3,35,0
Maruti Suzuki,MAR277,Petrol,Automatic,Coupe,Green,2037000.0,1.6,69,149,Yes,18.1,724,1
BMW,BMW639,Diesel,Manual,Coupe,Red,11625000.0,2.2,210,277,No,13.9,296,1
Ford,FOR833,Diesel,Automatic,Coupe,Grey,3534000.0,3.0,182,209,Yes,17.2,416,1
Kia,KIA302,Petrol,Automatic,Coupe,Black,3470000.0,2.4,134,235,No,16.1,244,1
Kia,KIA271,Hybrid,Manual,Sedan,Red,1877000.0,3.3,212,186,No,24.4,664,1
Hyundai,HYU663,Diesel,Manual,Coupe,Grey,2051000.0,1.7,133,200,Yes,17.9,621,1
Toyota,TOY810,Petrol,Manual,Sedan,Green,2020000.0,3.0,173,170,No,14.4,99,1
Toyota,TOY894,Petrol,Manual,Pickup,White,2999000.0,2.9,190,199,No,17.7,421,1
BMW,BMW406,Hybrid,Manual,Pickup,Red,15886000.0,2.6,448,213,No,27.2,353,1
Kia,KIA725,Hybrid,Manual,Pickup,Green,4123000.0,1.7,157,150,No,21.8,626,1
Maruti Suzuki,MAR209,Hybrid,Manual,SUV,Green,1689000.0,1.0,113,157,No,24.4,478,1
Toyota,TOY448,Petrol,Automatic,Hatchback,Red,4369000.0,2.8,143,145,Yes,14.6,345,1
Mercedes,MER248,Petrol,Manual,SUV,Silver,8996000.0,4.4,374,214,Yes,19.1,170,1
Kia,KIA789,Petrol,Manual,Pickup,Red,3169000.0,1.4,149,185,Yes,14.9,153,1
Kia,KIA825,Petrol,Automatic,Sedan,Green,2935000.0,2.6,148,148,No,13.1,154,1
Mahindra,MAH168,Petrol,Manual,SUV,Grey,4417000.0,3.1,145,206,No,16.3,316,1
Maruti Suzuki,MAR603,Petrol,Manual,Hatchback,Black,874000.0,1.6,100,125,Yes,14.5,773,1
Mercedes,MER125,Diesel,Automatic,Hatchback,White,6816000.0,2.1,265,237,Yes,15.2,30,0
Ford,FOR444,Diesel,Automatic,SUV,White,2831000.0,2.3,210,178,No,12.7,264,1
Honda,HON897,Diesel,Automatic,Coupe,Black,2545000.0,1.3,135,222,Yes,14.8,369,1
Audi,AUD755,Petrol,Manual,Coupe,White,15265000.0,3.2,444,315,No,18.4,128,0
Hyundai,HYU649,Petrol,Manual,Coupe,Grey,3440000.0,2.1,136,247,No,13.7,720,1
BMW,BMW394,Diesel,Manual,Coupe,Red,14612000.0,4.0,261,255,No,13.1,354,1
Honda,HON691,Diesel,Manual,Coupe,Red,1603000.0,2.1,142,219,No,13.5,519,1
Audi,AUD828,Petrol,Automatic,Pickup,Black,11857000.0,4.0,215,189,Yes,12.3,137,0
Audi,AUD910,Petrol,Automatic,Hatchback,Green,8328000.0,4.3,218,209,Yes,18.0,423,1
Ford,FOR783,Petrol,Manual,Hatchback,Green,3072000.0,2.5,115,154,No,16.7,198,1
Kia,KIA882,Petrol,Manual,Sedan,Blue,2508000.0,3.2,192,175,Yes,16.7,78,1
Maruti Suzuki,MAR519,Petrol,Automatic,Hatchback,White,1197000.0,1.5,81,144,No,14.5,518,1
Hyundai,HYU609,Petrol,Manual,Coupe,White,4641000.0,2.6,243,203,Yes,15.2,443,1
Kia,KIA711,Electric,Manual,SUV,Blue,3740000.0,2.5,174,186,No,33.8,459,1
Ford,FOR167,Petrol,Manual,Sedan,Grey,4840000.0,3.4,157,142,No,12.1,522,1
Ford,FOR560,Petrol,Automatic,Sedan,Green,1593000.0,1.4,149,144,No,17.0,359,1
Toyota,TOY471,Petrol,Manual,Coupe,Green,1997000.0,3.1,214,207,Yes,19.3,192,1
Mahindra,MAH592,Petrol,Automatic,SUV,Red,2202000.0,3.1,177,166,No,12.7,332,1
Honda,HON795,Petrol,Automatic,SUV,Black,3074000.0,1.7,169,148,Yes,12.8,420,1
